	uniprot	flybase
4638	A8JUY3	FBgn0030687
4639	A0A0B4KFE5	FBgn0010222
4640	Q04448	FBgn0010222
4641	Q7K3H0	FBgn0015278
4642	A0A0B4KFY4	FBgn0034792
4643	F3YDF1	FBgn0034792
4644	F3YDF1	FBgn0034792
4645	Q9VGU6	FBgn0042094
4646	Q9VRG7	FBgn0029067
4647	Q7JNE1	FBgn0014269
4648	Q9XTL2	FBgn0027363
4649	Q0E8J0	FBgn0035357
4650	Q9VXE9	FBgn0015615
4651	P48613	FBgn0003710
4652	Q9VPC3	FBgn0037017
4653	Q9VRD4	FBgn0031143
4654	O97477	FBgn0025885
4655	M9PB85	FBgn0051712
4656	Q9VL63	FBgn0051712
4657	Q6NP91	FBgn0033259
4658	Q9VWL7	FBgn0261461
4659	Q9VCR9	FBgn0039043
4660	Q9VTU7	FBgn0036260
4661	Q95TL8	FBgn0030734
4662	Q9VXI3	FBgn0030734
4663	P35992	FBgn0004370
4664	P35992	FBgn0004370
4665	P35992	FBgn0004370
4666	P35992	FBgn0004370
4667	Q9VXE3	FBgn0026181
4668	X2JC83	FBgn0026181
4669	X2JE40	FBgn0026181
4670	X2JKQ8	FBgn0026181
4671	Q8MS38	FBgn0053217
4672	Q9W376	FBgn0030099
4673	Q95RN0	FBgn0038013
4674	Q95RN0	FBgn0038013
4675	Q9VW57	FBgn0036919
4676	Q9W1E8	FBgn0003008
4677	Q9VBK1	FBgn0250757
4678	Q9VNQ3	FBgn0037199
4679	Q9VG19	FBgn0038092
4680	A8E6R2	FBgn0037186
4681	Q9VNR7	FBgn0037186
4682	A8DZ19	FBgn0015803
4683	A8DZ20	FBgn0015803
4684	C3KGL5	FBgn0015803
4685	M9PBE8	FBgn0015803
4686	M9PGB1	FBgn0015803
4687	Q9VIN1	FBgn0015803
4688	A8Y535	FBgn0260008
4689	M9MRD9	FBgn0031990
4690	Q9VLS7	FBgn0031990
4691	X2JDJ3	FBgn0031990
4692	Q9VWK5	FBgn0027603
4693	Q9VFC0	FBgn0038300
4694	A0A0B4KGF5	FBgn0051122
4695	Q8MQJ5	FBgn0051122
4696	Q9VE69	FBgn0051122
4697	L7EEU0	FBgn0024804
4698	L7EFC0	FBgn0024804
4699	Q5LK13	FBgn0024804
4700	A0A0B4KG54	FBgn0034215
4701	Q9V813	FBgn0034215
4702	Q9I7K0	FBgn0051363
4703	Q9I7K0	FBgn0051363
4704	M9NEA5	FBgn0004198
4705	M9PGW9	FBgn0004198
4706	P10180	FBgn0004198
4707	A0A0B4KGF4	FBgn0024944
4708	A0A0B4KGK1	FBgn0024944
4709	A0A126GUW9	FBgn0024944
4710	Q7JQF1	FBgn0024944
4711	Q7JQF1	FBgn0024944
4712	Q961C8	FBgn0285913
4713	Q9I7J4	FBgn0285913
4714	Q9W5C2	FBgn0040340
4715	Q9VC45	FBgn0000140
4716	Q95R48	FBgn0086365
4717	Q9Y0Y6	FBgn0027497
4718	Q9W4D2	FBgn0014024
4719	O16129	FBgn0275436
4720	B7Z061	FBgn0011693
4721	Q7KNR7	FBgn0011693
4722	Q8IQN8	FBgn0011693
4723	Q9VV42	FBgn0011693
4724	Q8MQP2	FBgn0031968
4725	Q9VLU9	FBgn0031968
4726	B7YZV6	FBgn0032475
4727	Q9VK33	FBgn0032475
4728	Q9VK33	FBgn0032475
4729	A1ZA22	FBgn0034029
4730	Q9VP77	FBgn0037051
4731	Q9VUQ7	FBgn0036509
4732	M9NEY8	FBgn0263392
4733	M9NEY8	FBgn0263392
4734	M9NEY8	FBgn0263392
4735	M9NEY8	FBgn0263392
4736	M9NEY8	FBgn0263392
4737	Q9V597	FBgn0285949
4738	Q8IP70	FBgn0051814
4739	X2J5Z1	FBgn0051814
4740	Q9VYV3	FBgn0030329
4741	Q9VYV3	FBgn0030329
4742	Q7KRI2	FBgn0022238
4743	Q9VNX0	FBgn0037142
4744	M9PGX7	FBgn0035298
4745	Q9W058	FBgn0035298
4746	Q9W058	FBgn0035298
4747	Q7KRR5	FBgn0033050
4748	Q9VJ77	FBgn0032688
4749	X2JAA3	FBgn0032688
4750	X2JEK7	FBgn0032688
4751	Q7K4B2	FBgn0284246
4752	Q86B74	FBgn0024273
4753	Q9VAT0	FBgn0024273
4754	P12646	FBgn0004057
4755	P12646	FBgn0004057
4756	X2JEF0	FBgn0004057
4757	A0A0B4K725	FBgn0043884
4758	A0A0B4KHR8	FBgn0043884
4759	A0A0B4KHZ8	FBgn0043884
4760	A0A0B4LHK4	FBgn0043884
4761	Q9VCA8	FBgn0043884
4762	Q9VAU6	FBgn0039589
4763	Q9V414	FBgn0019890
4764	Q9W196	FBgn0034989
4765	Q9VXK9	FBgn0030716
4766	M9PI40	FBgn0036288
4767	Q9VTY0	FBgn0036288
4768	Q9VKR0	FBgn0032292
4769	Q0KI66	FBgn0026059
4770	Q0KI67	FBgn0026059
4771	Q8INC3	FBgn0026059
4772	Q9VEZ0	FBgn0026059
4773	Q95TU8	FBgn0034013
4774	Q9V9J3	FBgn0264959
4775	Q9VDV5	FBgn0038720
4776	Q9VMX4	FBgn0262467
4777	Q9VEG1	FBgn0038542
4778	A1Z6L9	FBgn0026761
4779	H8F4P0	FBgn0037109
4780	M9PII7	FBgn0037109
4781	Q9VP05	FBgn0037109
4782	Q8INP8	FBgn0037652
4783	Q8INP9	FBgn0037652
4784	Q9VHI8	FBgn0037652
4785	Q9VIB5	FBgn0015575
4786	Q9VXD6	FBgn0030768
4787	O46094	FBgn0023508
4788	A0A0A1EI90	FBgn0267431
4789	Q9W1Y1	FBgn0034791
4790	A1Z6X6	FBgn0283450
4791	Q9VCD8	FBgn0040283
4792	Q9Y153	FBgn0027597
4793	Q9VKC2	FBgn0028425
4794	Q7K519	FBgn0033272
4795	Q9W1H5	FBgn0034921
4796	Q9VMW7	FBgn0031663
4797	A0A0B4LEF8	FBgn0050372
4798	A1Z7A6	FBgn0050372
4799	A1Z7A6	FBgn0050372
4800	Q9W1I6	FBgn0021895
4801	M9NFH4	FBgn0031118
4802	X2JEI9	FBgn0031118
4803	Q9V3S9	FBgn0027348
4804	Q8MV48	FBgn0030930
4805	P48588	FBgn0086472
4806	Q9VA92	FBgn0039756
4807	Q9VFR3	FBgn0038180
4808	Q9W3N0	FBgn0029976
4809	Q7K130	FBgn0033206
4810	Q8IPU3	FBgn0037024
4811	Q9I7P8	FBgn0037024
4812	Q9VPB3	FBgn0037024
4813	Q9VGM4	FBgn0037911
4814	Q9VG64	FBgn0038053
4815	Q27333	FBgn0011297
4816	Q9W444	FBgn0029834
4817	Q9VIL0	FBgn0261787
4818	M9PED6	FBgn0035593
4819	Q9VRJ9	FBgn0035593
4820	Q7K4N3	FBgn0022942
4821	A0A0B4KEU8	FBgn0034439
4822	A1ZBK3	FBgn0034439
4823	M9MS40	FBgn0261617
4824	M9PH39	FBgn0261617
4825	Q9W321	FBgn0261617
4826	Q32KD2	FBgn0086908
4827	Q9VW83	FBgn0005198
4828	A0A0R4STL4	FBgn0263354
4829	M9MRJ1	FBgn0263354
4830	M9NDP3	FBgn0263354
4831	Q9VJX4	FBgn0263354
4832	M9MS57	FBgn0053180
4833	M9MSD3	FBgn0053180
4834	M9MSN9	FBgn0053180
4835	Q9GQN0	FBgn0053180
4836	Q7KTI6	FBgn0032010
4837	M9PBY4	FBgn0031228
4838	Q7K1C0	FBgn0031228
4839	B7Z150	FBgn0261244
4840	X2JBS2	FBgn0261244
4841	Q7KTG2	FBgn0032136
4842	Q7K4Y0	FBgn0086687
4843	Q9VQU7	FBgn0031568
4844	Q9VXY3	FBgn0030612
4845	M9PDG9	FBgn0024365
4846	O46100	FBgn0024365
4847	Q9VMQ5	FBgn0031713
4848	Q9VRZ7	FBgn0035722
4849	Q9VDU1	FBgn0038733
4850	A0A0B4LIA3	FBgn0010379
4851	Q8INB9	FBgn0010379
4852	O76752	FBgn0014032
4853	Q9VX36	FBgn0030853
4854	Q9VHE4	FBgn0037687
4855	A0A0B4K6R9	FBgn0265998
4856	A0A0B4K7Z3	FBgn0265998
4857	A0A0C4DHG9	FBgn0265998
4858	A4V3J9	FBgn0265998
4859	A8JRF7	FBgn0265998
4860	B7Z0R6	FBgn0265998
4861	P49762	FBgn0265998
4862	Q0KI03	FBgn0265998
4863	Q86B72	FBgn0265998
4864	Q86B73	FBgn0265998
4865	Q8IML9	FBgn0265998
4866	M9PHK8	FBgn0001624
4867	Q27367	FBgn0015924
4868	Q9VMR6	FBgn0031703
4869	H9ZYQ1	FBgn0038466
4870	Q95TJ6	FBgn0038466
4871	Q9VEC2	FBgn0038577
4872	Q86P36	FBgn0262867
4873	Q9VIE7	FBgn0000239
4874	Q9VYR9	FBgn0030358
4875	E2QCZ3	FBgn0286828
4876	Q24133	FBgn0263106
4877	Q94981	FBgn0017418
4878	Q9VQ60	FBgn0031379
4879	Q7KUC2	FBgn0085484
4880	Q9VG79	FBgn0000455
4881	O61443	FBgn0024846
4882	O01404	FBgn0283509
4883	A0A0B4K6K0	FBgn0016061
4884	A0A0B4K7N1	FBgn0016061
4885	B7Z0R1	FBgn0016061
4886	Q9VB35	FBgn0016061
4887	Q7K480	FBgn0263144
4888	A8JNX0	FBgn0037182
4889	M9PG88	FBgn0037182
4890	M9PGG0	FBgn0037182
4891	M9PIL3	FBgn0037182
4892	Q9VNS2	FBgn0037182
4893	Q9V3D9	FBgn0010747
4894	Q95SI7	FBgn0038924
4895	Q9VC94	FBgn0039182
4896	A0A0B4LFJ8	FBgn0034230
4897	A1ZAU6	FBgn0034230
4898	Q9VST8	FBgn0035960
4899	Q95T98	FBgn0051523
4900	A0A6M3Q6U2	FBgn0035142
4901	M9PDR2	FBgn0035142
4902	Q9W0Q1	FBgn0035142
4903	Q9VJZ7	FBgn0022069
4904	O76901	FBgn0025382
4905	Q9W585	FBgn0025382
4906	Q9VDS0	FBgn0038752
4907	Q9VWW2	FBgn0030913
4908	Q9V3K3	FBgn0040075
4909	A1ZBG2	FBgn0034413
4910	Q9VCV4	FBgn0024958
4911	C0HDP4	FBgn0261089
4912	Q9I7M6	FBgn0261089
4913	Q9VYT5	FBgn0030342
4914	Q9VZF9	FBgn0035513
4915	Q86B91	FBgn0261649
4916	P00967	FBgn0000053
4917	X2J516	FBgn0000053
4918	Q9W3Z5	FBgn0029873
4919	Q8IRJ7	FBgn0035111
4920	Q9W0T7	FBgn0035111
4921	A1Z7K8	FBgn0033351
4922	Q9W5C1	FBgn0040348
4923	Q9VTC1	FBgn0036104
4924	A0A0B4KEG0	FBgn0033373
4925	A0A0B4KEH3	FBgn0033373
4926	A0A0B4KF27	FBgn0033373
4927	A0A0B4KFF1	FBgn0033373
4928	Q7JW73	FBgn0033373
4929	Q0E981	FBgn0033915
4930	Q9VPM0	FBgn0283652
4931	Q4V6M1	FBgn0287788
4932	Q24154	FBgn0016726
4933	P35421	FBgn0000052
4934	Q9VXJ0	FBgn0030731
4935	Q7K209	FBgn0033735
4936	M9PBH9	FBgn0043458
4937	Q9W0E8	FBgn0043458
4938	Q9VL11	FBgn0032205
4939	Q9VZS1	FBgn0035425
4940	Q95SH0	FBgn0034950
4941	O18645	FBgn0023169
4942	Q8SXU3	FBgn0034035
4943	Q9V345	FBgn0027054
4944	Q9VMI4	FBgn0031770
4945	Q24186	FBgn0002590
4946	Q9VFE4	FBgn0038277
4947	Q95U54	FBgn0037301
4948	Q9VUZ0	FBgn0011016
4949	Q7K2D2	FBgn0021825
4950	Q9VMQ7	FBgn0031711
4951	Q94518	FBgn0086904
4952	Q0IGS7	FBgn0033815
4953	Q9VI25	FBgn0037447
4954	A0A0B4KGE1	FBgn0016917
4955	A0A0B4KH10	FBgn0016917
4956	A0A0B4KHS6	FBgn0016917
4957	A0A0B4KHS7	FBgn0016917
4958	Q9I7H8	FBgn0042111
4959	Q9VQH1	FBgn0031463
4960	P25167	FBgn0004463
4961	Q9Y119	FBgn0027560
4962	Q9VAG9	FBgn0039698
4963	Q08180	FBgn0003285
4964	Q8IQG9	FBgn0022709
4965	Q9VTV3	FBgn0022709
4966	Q9VJD4	FBgn0032640
4967	Q9VMI6	FBgn0031768
4968	P91891	FBgn0017572
4969	Q9VHM3	FBgn0037621
4970	M9PE01	FBgn0005640
4971	Q7KM03	FBgn0005640
4972	Q7KM04	FBgn0005640
4973	Q7KM05	FBgn0005640
4974	Q7KM08	FBgn0005640
4975	Q9XTK9	FBgn0005640
4976	O46048	FBgn0261954
4977	Q7KW02	FBgn0261954
4978	X2JDX3	FBgn0261954
4979	Q9VTG8	FBgn0036145
4980	A0A0B4LG88	FBgn0022986
4981	A0A0B4LGB9	FBgn0022986
4982	Q9W255	FBgn0022986
4983	M9PBN2	FBgn0053126
4984	Q8SXR1	FBgn0053126
4985	A0A0B4KEW6	FBgn0027356
4986	A0A0B4KFR7	FBgn0027356
4987	Q7KLE5	FBgn0027356
4988	Q9VCC0	FBgn0029503
4989	A0A0B4K614	FBgn0287844
4990	A0A0B4K648	FBgn0287844
4991	A0A0B4LH20	FBgn0287844
4992	Q9VH97	FBgn0287844
4993	M9PD23	FBgn0032474
4994	Q9VK35	FBgn0032474
4995	Q7JVE7	FBgn0025469
4996	Q9VAN0	FBgn0014427
4997	A1ZA92	FBgn0034073
4998	Q9VVA6	FBgn0021768
4999	A0A0B4JD48	FBgn0013770
5000	Q95029	FBgn0013770
5001	Q95029	FBgn0013770
5002	E1JGK5	FBgn0034282
5003	Q9V895	FBgn0034282
5004	Q9VVM6	FBgn0036770
5005	M9PCX9	FBgn0028879
5006	Q7KT76	FBgn0028879
5007	X2J9Y1	FBgn0028879
5008	Q8SZK9	FBgn0287234
5009	A0A0B4KFK4	FBgn0037796
5010	A0A0B4KFP1	FBgn0037796
5011	Q0KI92	FBgn0037796
5012	Q9VH17	FBgn0037796
5013	Q9VQZ0	FBgn0031600
5014	Q9V4D4	FBgn0026262
5015	Q9VAU3	FBgn0039592
5016	A0A0B4JD23	FBgn0039790
5017	A0A0B4JDE3	FBgn0039790
5018	A0A0B4KHF5	FBgn0039790
5019	A0A0B4KHJ3	FBgn0039790
5020	A0A0B4KHW7	FBgn0039790
5021	Q7KRU0	FBgn0039790
5022	Q8IMI0	FBgn0039790
5023	Q961V3	FBgn0039790
5024	Q9VA53	FBgn0039790
5025	Q76NP9	FBgn0067622
5026	A8JUV0	FBgn0265630
5027	A8JUV0	FBgn0265630
5028	Q9VM39	FBgn0085407
5029	Q9VM40	FBgn0085407
5030	Q9VM42	FBgn0085407
5031	X2J909	FBgn0085407
5032	Q8MYU6	FBgn0036890
5033	Q9VW17	FBgn0036890
5034	M9PH36	FBgn0085478
5035	Q9W345	FBgn0085478
5036	Q9W345	FBgn0085478
5037	Q9VQG4	FBgn0019830
5038	Q7K511	FBgn0023507
5039	Q9W1A2	FBgn0034982
5040	Q9W1A2	FBgn0034982
5041	A0A4D6K0P9	FBgn0003321
5042	Q9U1H9	FBgn0003321
5043	A0A0B4LFV9	FBgn0034240
5044	A0A0B4LGV3	FBgn0034240
5045	A1ZAV3	FBgn0034240
5046	M9PB07	FBgn0031398
5047	Q95TS8	FBgn0031398
5048	Q7JRB2	FBgn0033054
5049	A0A023GPV6	FBgn0030735
5050	A8JV04	FBgn0030735
5051	Q7YU03	FBgn0030735
5052	A0A0B4LH48	FBgn0243516
5053	A8DYL3	FBgn0243516
5054	E1JGR7	FBgn0243516
5055	E1JGR9	FBgn0243516
5056	Q0E8Y8	FBgn0243516
5057	Q7KVL6	FBgn0243516
5058	Q8SX98	FBgn0243516
5059	A1YK02	FBgn0034310
5060	Q9VUM1	FBgn0036487
5061	A0A0C4DHG6	FBgn0010225
5062	Q07171	FBgn0010225
5063	Q07171	FBgn0010225
5064	Q9VPL0	FBgn0031229
5065	A1Z9L3	FBgn0086895
5066	Q8INF2	FBgn0067628
5067	Q8IN78	FBgn0051229
5068	Q9VHN8	FBgn0037606
5069	M9NGH0	FBgn0023531
5070	Q7KNM2	FBgn0010602
5071	Q7KU01	FBgn0053526
5072	Q9VPU9	FBgn0053526
5073	Q9VHR5	FBgn0037583
5074	A2RVG5	FBgn0063649
5075	Q9VEY2	FBgn0063649
5076	Q95SH2	FBgn0036805
5077	M9PEX2	FBgn0035995
5078	M9PF36	FBgn0035995
5079	Q9VSZ1	FBgn0035995
5080	A0A0B4KGH0	FBgn0260003
5081	A0A0B4KHR4	FBgn0260003
5082	Q9VDW6	FBgn0260003
5083	Q9VDW6	FBgn0260003
5084	Q9VDW6	FBgn0260003
5085	Q9VDW6	FBgn0260003
5086	Q9VDW6	FBgn0260003
5087	Q9VWG3	FBgn0285947
5088	Q9XYP8	FBgn0001612
5089	Q9VHV3	FBgn0037552
5090	Q9VFF2	FBgn0067629
5091	A4V3G9	FBgn0004903
5092	Q02926	FBgn0004903
5093	A1ZB79	FBgn0034345
5094	A8DYI3	FBgn0034356
5095	Q7JXB5	FBgn0034356
5096	A8DYW8	FBgn0264895
5097	Q59DZ5	FBgn0264895
5098	Q9VM00	FBgn0264895
5099	Q9VM02	FBgn0264895
5100	Q59E01	FBgn0037234
5101	Q86BB1	FBgn0037234
5102	Q8IPM6	FBgn0037234
5103	Q9V3A4	FBgn0002022
5104	Q9VMI9	FBgn0025742
5105	Q9VDU7	FBgn0051216
5106	Q7K4G8	FBgn0033581
5107	Q8IMM7	FBgn0027579
5108	Q8IMM8	FBgn0027579
5109	Q9Y137	FBgn0027579
5110	Q7Z2C5	FBgn0030459
5111	Q9VNZ3	FBgn0037121
5112	Q9VES8	FBgn0022344
5113	A1ZBT6	FBgn0034504
5114	Q960E4	FBgn0034504
5115	O44434	FBgn0022984
5116	Q9VSS3	FBgn0035948
5117	B6IDV6	FBgn0032006
5118	E1JHB6	FBgn0032006
5119	E1JHB7	FBgn0032006
5120	E1JHB8	FBgn0032006
5121	M9MRE1	FBgn0032006
5122	M9PCJ1	FBgn0032006
5123	M9PCX2	FBgn0032006
5124	Q7KTI7	FBgn0032006
5125	Q7KTI8	FBgn0032006
5126	Q8IPG1	FBgn0032006
5127	Q9VLQ8	FBgn0032006
5128	M9PI73	FBgn0263601
5129	Q9VUX2	FBgn0263601
5130	Q9VV72	FBgn0026061
5131	Q9V8K2	FBgn0266671
5132	P52486	FBgn0015321
5133	Q9VW47	FBgn0001324
5134	Q9VJZ6	FBgn0032509
5135	Q9VDD7	FBgn0250820
5136	M9PCX3	FBgn0040232
5137	M9PD87	FBgn0040232
5138	M9PFL9	FBgn0040232
5139	Q9VKI0	FBgn0040232
5140	Q9VXV3	FBgn0004391
5141	A0A0B4LFG8	FBgn0053467
5142	Q9VTF9	FBgn0036136
5143	Q9VQ39	FBgn0031360
5144	A0A0B4KEC3	FBgn0033015
5145	A1Z6E6	FBgn0033015
5146	Q0E9P4	FBgn0033015
5147	Q7K3G5	FBgn0033015
5148	O44437	FBgn0023167
5149	M9PEG1	FBgn0265084
5150	Q7KVQ0	FBgn0011824
5151	Q9XTN4	FBgn0024250
5152	M9PFW7	FBgn0037092
5153	M9PGC0	FBgn0037092
5154	Q7KI49	FBgn0037092
5155	Q9NGC6	FBgn0037092
5156	Q9VP23	FBgn0037092
5157	Q9VUC6	FBgn0267795
5158	Q9VUC6	FBgn0267795
5159	Q9VUC6	FBgn0267795
5160	Q9VUC6	FBgn0267795
5161	A1Z9E2	FBgn0033846
5162	E1JH59	FBgn0033846
5163	Q9VFX5	FBgn0038130
5164	A1ZAS3	FBgn0022029
5165	Q8MQK4	FBgn0022029
5166	Q9VAA6	FBgn0260468
5167	Q9W525	FBgn0040395
5168	Q9VIZ3	FBgn0086444
5169	A1Z9L0	FBgn0033897
5170	A1Z9L2	FBgn0033897
5171	Q8T076	FBgn0033897
5172	M9PFL6	FBgn0001085
5173	P18537	FBgn0001085
5174	M9PFD0	FBgn0031170
5175	M9PHQ1	FBgn0031170
5176	Q9VRG4	FBgn0031170
5177	Q9VMN6	FBgn0051646
5178	E1JGN0	FBgn0260934
5179	Q7KUX7	FBgn0262734
5180	Q8IR13	FBgn0262734
5181	Q9VXF8	FBgn0262734
5182	X2JC79	FBgn0262734
5183	X2JE34	FBgn0262734
5184	Q6II06	FBgn0053635
5185	Q9W092	FBgn0022702
5186	Q7KT70	FBgn0001987
5187	M9PEE1	FBgn0016983
5188	P91638	FBgn0016983
5189	Q7KU82	FBgn0016983
5190	Q9VS62	FBgn0016983
5191	Q9V9X7	FBgn0039846
5192	A1Z6Q0	FBgn0265003
5193	A4UZ58	FBgn0265003
5194	Q7KTS2	FBgn0037363
5195	A4IJ59	FBgn0262737
5196	M9NDY6	FBgn0262737
5197	Q9VDE8	FBgn0038854
5198	Q8IPC3	FBgn0032210
5199	Q8IPC5	FBgn0032210
5200	Q7JQR3	FBgn0033814
5201	Q8IMA8	FBgn0085432
5202	A0A4D6K616	FBgn0264307
5203	A0A4D6K784	FBgn0264307
5204	Q9VSR3	FBgn0264307
5205	Q9VSL9	FBgn0035911
5206	A0A0B4KFE1	FBgn0034570
5207	A0A6M3Q7L9	FBgn0034570
5208	Q86BG2	FBgn0034570
5209	Q9W2N8	FBgn0034570
5210	P23257	FBgn0260639
5211	Q9VL02	FBgn0005322
5212	Q9VJJ0	FBgn0032596
5213	M9MS26	FBgn0030018
5214	M9MSN2	FBgn0030018
5215	Q95UN8	FBgn0030018
5216	Q9VSN3	FBgn0052029
5217	Q9VPI9	FBgn0031216
5218	D5AEP3	FBgn0027529
5219	E1JGN5	FBgn0027529
5220	Q0E910	FBgn0027529
5221	Q7KN83	FBgn0027529
5222	M9NE19	FBgn0005427
5223	M9NEL5	FBgn0005427
5224	M9PG44	FBgn0005427
5225	M9PGB3	FBgn0005427
5226	M9PGI0	FBgn0005427
5227	Q24312	FBgn0005427
5228	Q24312	FBgn0005427
5229	Q24312	FBgn0005427
5230	Q24312	FBgn0005427
5231	Q24312	FBgn0005427
5232	Q24312	FBgn0005427
5233	Q24312	FBgn0005427
5234	Q95RI2	FBgn0036306
5235	A8JNL9	FBgn0035690
5236	Q9VRV5	FBgn0022935
5237	A0A0B4KEC2	FBgn0040005
5238	A0A0B4KEH8	FBgn0040005
5239	Q9W5H8	FBgn0040005
5240	Q9VTZ7	FBgn0036301
5241	Q7JXW8	FBgn0267728
5242	Q9VMU8	FBgn0031676
5243	A0A0B4LHR2	FBgn0051064
5244	A0A0B4LHR8	FBgn0051064
5245	A0A126GV26	FBgn0051064
5246	Q8IMP0	FBgn0051064
5247	A0A0B4KF61	FBgn0261086
5248	Q9VN04	FBgn0261086
5249	Q9VJY9	FBgn0032515
5250	X2J5X6	FBgn0032515
5251	Q9VCC6	FBgn0039156
5252	Q7JN06	FBgn0015602
5253	Q94513	FBgn0015602
5254	Q7JQT9	FBgn0033454
5255	Q0KHQ1	FBgn0064117
5256	P04950	FBgn0003249
5257	P08255	FBgn0003250
5258	Q9V3J1	FBgn0027779
5259	A1ZA87	FBgn0034070
5260	A1Z8S6	FBgn0260012
5261	Q9VKJ1	FBgn0032348
5262	Q9VKD2	FBgn0032394
5263	Q86BS2	FBgn0037391
5264	Q960F7	FBgn0037391
5265	M9PH85	FBgn0027498
5266	Q9VDW3	FBgn0260003
5267	Q9VJK1	FBgn0032590
5268	Q9VVL5	FBgn0036760
5269	Q8SZ72	FBgn0033763
5270	A0A0B4KHR2	FBgn0038686
5271	Q9VDZ1	FBgn0038686
5272	Q7K9H6	FBgn0026369
5273	Q9VII3	FBgn0032895
5274	Q26416	FBgn0014454
5275	A0A0B4LHU2	FBgn0039688
5276	Q9VAI2	FBgn0039688
5277	A8DYP0	FBgn0053519
5278	A8DYP0	FBgn0053519
5279	A8DYP0	FBgn0053519
5280	A8DYP0	FBgn0053519
5281	A8DYP0	FBgn0053519
5282	Q9VNV3	FBgn0015075
5283	B7Z0Z0	FBgn0278608
5284	F2FBA6	FBgn0278608
5285	Q24537	FBgn0278608
5286	Q24537	FBgn0278608
5287	P54622	FBgn0010438
5288	Q9VQZ3	FBgn0031602
5289	Q9V3D0	FBgn0001995
5290	P54398	FBgn0000640
5291	X2J986	FBgn0000640
5292	A0A0B4LFK8	FBgn0034246
5293	A1ZAW0	FBgn0034246
5294	A1Z705	FBgn0033187
5295	P54352	FBgn0000536
5296	P54352	FBgn0000536
5297	Q7KNA0	FBgn0027607
5298	P26675	FBgn0001965
5299	Q9VGA3	FBgn0038017
5300	Q8MRG6	FBgn0036915
5301	Q9VW52	FBgn0036915
5302	Q7K5K0	FBgn0033273
5303	Q9V831	FBgn0034231
5304	Q7K0Y1	FBgn0028744
5305	Q9Y114	FBgn0027554
5306	A8JQY2	FBgn0260742
5307	Q8INJ4	FBgn0260742
5308	Q9VGF8	FBgn0260742
5309	Q9VNA5	FBgn0250746
5310	Q9VCC9	FBgn0026317
5311	P49858	FBgn0000339
5312	A1Z6H4	FBgn0259978
5313	Q7K1T1	FBgn0259978
5314	F3YDM8	FBgn0030433
5315	Q9W198	FBgn0266083
5316	E1JHM5	FBgn0051687
5317	Q9I7L8	FBgn0032863
5318	Q7JXE1	FBgn0034050
5319	Q9VTN9	FBgn0036208
5320	Q9V7D2	FBgn0022097
5321	Q9VP22	FBgn0037093
5322	Q9XZL8	FBgn0086370
5323	Q9V426	FBgn0024183
5324	A0A0B4KES0	FBgn0264089
5325	A0A4D6K426	FBgn0265959
5326	P40421	FBgn0265959
5327	Q9VR36	FBgn0031638
5328	A0A0B4K6K9	FBgn0261618
5329	Q9VAW5	FBgn0261618
5330	Q9VAW5	FBgn0261618
5331	Q9VJ14	FBgn0086442
5332	A1Z6G4	FBgn0039970
5333	Q9VD26	FBgn0038950
5334	Q7K4Q9	FBgn0010611
5335	Q9VDC2	FBgn0038876
5336	Q9VJL6	FBgn0028894
5337	Q9VPM2	FBgn0031239
5338	Q9W1R5	FBgn0003977
5339	A0A0B4KG76	FBgn0261261
5340	A0A0B4KGK7	FBgn0261261
5341	E1JJ52	FBgn0261261
5342	Q8IPP5	FBgn0261261
5343	Q9VNG9	FBgn0261261
5344	Q9VLN1	FBgn0032030
5345	A0A0B4KFB8	FBgn0261641
5346	Q9VF81	FBgn0038324
5347	Q9VTG5	FBgn0036142
5348	Q9W589	FBgn0027791
5349	A0A023GPN7	FBgn0030778
5350	A4V4N7	FBgn0030778
5351	B7Z0Z5	FBgn0030778
5352	B7Z0Z6	FBgn0030778
5353	M9NFA0	FBgn0030778
5354	Q9VXC4	FBgn0030778
5355	X2JC90	FBgn0030778
5356	X2JFS7	FBgn0030778
5357	Q9VW35	FBgn0261361
5358	Q9VW35	FBgn0262516
5359	A0A0B4K6W0	FBgn0033504
5360	A0A0B4K7L3	FBgn0033504
5361	A0A0B4KEH7	FBgn0033504
5362	A0A0B4KEJ6	FBgn0033504
5363	A0A6M3Q762	FBgn0033504
5364	A0A6M3Q7N5	FBgn0033504
5365	A0A6M3Q831	FBgn0033504
5366	A0A6M3QH40	FBgn0033504
5367	A1Z867	FBgn0033504
5368	B7YZD8	FBgn0033504
5369	B7YZD9	FBgn0033504
5370	B7YZE0	FBgn0033504
5371	Q9W439	FBgn0029839
5372	P20028	FBgn0003278
5373	Q9VIX4	FBgn0032775
5374	A1Z6E0	FBgn0026238
5375	A0A0B4KFR5	FBgn0019968
5376	Q9VV46	FBgn0036619
5377	A1ZB71	FBgn0063494
5378	Q9VUJ3	FBgn0261090
5379	Q9VUJ6	FBgn0261090
5380	Q9VC18	FBgn0039241
5381	Q9W1C8	FBgn0034961
5382	A0A0B4K7K9	FBgn0259246
5383	A1Z7V1	FBgn0259246
5384	A8DY79	FBgn0259246
5385	B7Z0R7	FBgn0039705
5386	Q86BR6	FBgn0039705
5387	Q27601	FBgn0004901
5388	A0A0C4DHN7	FBgn0058263
5389	Q494G7	FBgn0058263
5390	Q7PLD0	FBgn0058263
